person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file_Y,Actual_Status,Default_Probability,Prescribed_Strategy
24,38400,8.0,10000,10.99,0.26,2,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0,0.6417164081753458,Red Tier (Automatic Decline)
27,68000,6.0,2000,13.8,0.03,5,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0,0.12546162870656902,Green Tier (Standard Approval)
27,146000,5.0,2500,8.49,0.02,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0.09052030297899069,Green Tier (Standard Approval)
31,110000,2.0,6000,9.51,0.05,9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0.10908690454156496,Green Tier (Standard Approval)
24,30000,0.0,9000,15.58,0.3,3,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,1,0.9729469420301362,Red Tier (Automatic Decline)
23,27996,2.0,9250,10.75,0.33,2,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,0,0.38262259238614404,Amber Tier (Risk-Adjusted Conditional Approval)
22,41900,3.0,10500,8.49,0.25,2,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,0,0.45666588766917227,Amber Tier (Risk-Adjusted Conditional Approval)
31,73000,15.0,29700,11.11,0.41,7,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,1,0.7304504418206897,Red Tier (Automatic Decline)
28,39600,6.0,4500,10.25,0.11,10,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,0,0.18125004184181753,Green Tier (Standard Approval)
23,50000,5.0,7000,8.9,0.14,4,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0.02004152457898529,Green Tier (Standard Approval)
23,91000,0.0,1000,11.71,0.01,3,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0,0.08161444552797506,Green Tier (Standard Approval)
24,15996,8.0,4000,8.0,0.25,2,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,1,0.13754940490542297,Green Tier (Standard Approval)
24,30000,0.0,5000,11.14,0.17,2,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,0,0.42941460309851753,Amber Tier (Risk-Adjusted Conditional Approval)
22,43200,6.0,6000,7.68,0.14,3,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0.028409206738379718,Green Tier (Standard Approval)
38,60000,9.0,16000,16.35,0.27,17,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0,0.8876423380768009,Red Tier (Automatic Decline)
23,90000,0.0,12000,8.9,0.13,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0,0.20835281976924555,Green Tier (Standard Approval)
25,50004,1.0,10000,7.29,0.2,3,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0.024937007836703343,Green Tier (Standard Approval)
22,61000,2.0,18200,7.51,0.3,4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0.3490327236051479,Amber Tier (Risk-Adjusted Conditional Approval)
27,62000,4.0,16000,7.88,0.26,10,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0.48143551956612046,Amber Tier (Risk-Adjusted Conditional Approval)
36,23004,0.0,9450,10.37,0.41,13,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,1,0.9265082895409144,Red Tier (Automatic Decline)
29,85000,12.0,25000,9.25,0.29,10,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0,0.17343343980134798,Green Tier (Standard Approval)
32,60040,1.0,5000,8.88,0.08,10,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,0,0.10471094197506062,Green Tier (Standard Approval)
33,53040,3.0,8000,9.88,0.15,10,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,0,0.3706578180619356,Amber Tier (Risk-Adjusted Conditional Approval)
26,65000,6.0,6000,9.07,0.09,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0.08741489491460741,Green Tier (Standard Approval)
24,130000,7.0,24000,11.49,0.18,3,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0,0.17842125741795928,Green Tier (Standard Approval)
25,107000,1.0,1000,7.4,0.01,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0.04868170988105423,Green Tier (Standard Approval)
24,21000,0.0,4000,13.43,0.19,4,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0,0.7564549995099616,Red Tier (Automatic Decline)
25,30000,4.0,2000,14.22,0.07,2,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,0,0.31375182141355795,Amber Tier (Risk-Adjusted Conditional Approval)
32,36000,0.0,1800,12.61,0.05,10,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.2266393244214728,Green Tier (Standard Approval)
24,78500,8.0,6000,7.49,0.08,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0.04519410038904477,Green Tier (Standard Approval)
25,80000,5.0,18200,7.9,0.23,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0.14116708973513817,Green Tier (Standard Approval)
28,75000,4.0,7200,15.05,0.1,6,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0,0.4809696446488941,Amber Tier (Risk-Adjusted Conditional Approval)
27,55000,11.0,8000,11.83,0.15,9,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,0,0.441909472412682,Amber Tier (Risk-Adjusted Conditional Approval)
24,80490,8.0,6000,10.59,0.07,3,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,0,0.30043287190866125,Amber Tier (Risk-Adjusted Conditional Approval)
48,140000,4.0,18000,9.99,0.13,12,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0,0.04558097292196012,Green Tier (Standard Approval)
29,14500,1.0,3600,13.61,0.25,7,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,1,0.7948397274735546,Red Tier (Automatic Decline)
23,77200,4.0,22000,13.23,0.28,2,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,1,0.2735627728061935,Amber Tier (Risk-Adjusted Conditional Approval)
50,74400,5.0,7000,7.49,0.09,14,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0.04132975119096072,Green Tier (Standard Approval)
23,40000,7.0,14000,10.99,0.35,3,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,0,0.5135098933735093,Amber Tier (Risk-Adjusted Conditional Approval)
23,53000,8.0,17000,10.25,0.32,4,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,1,0.6208589911995774,Red Tier (Automatic Decline)
23,72000,5.0,8700,6.76,0.12,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0.09065243327812211,Green Tier (Standard Approval)
20,32652,0.0,6000,14.61,0.18,4,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1,0.8586283085229836,Red Tier (Automatic Decline)
24,105000,8.0,10000,7.51,0.1,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0.12758470059362417,Green Tier (Standard Approval)
31,60000,0.0,24250,12.18,0.4,7,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,0,0.1708238596373634,Green Tier (Standard Approval)
22,60000,7.0,6000,10.38,0.1,2,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,0,0.08129634413298506,Green Tier (Standard Approval)
27,42000,0.0,8000,13.61,0.19,9,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,0,0.4196814958061132,Amber Tier (Risk-Adjusted Conditional Approval)
21,36000,0.0,14000,6.54,0.39,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,0.6036281274374923,Red Tier (Automatic Decline)
21,62000,2.0,6000,10.25,0.1,4,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,0,0.20232243852922654,Green Tier (Standard Approval)
28,125000,5.0,10000,9.99,0.08,9,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,0,0.11428084136183252,Green Tier (Standard Approval)
23,65000,2.0,15000,10.95,0.23,3,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0,0.22437832509811212,Green Tier (Standard Approval)
22,74000,6.0,11200,13.48,0.15,2,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,1,0.3653706029678853,Amber Tier (Risk-Adjusted Conditional Approval)
29,56000,0.0,6000,13.23,0.11,7,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0,0.1362689387247492,Green Tier (Standard Approval)
34,45000,1.0,12000,11.86,0.27,9,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,0,0.3310923566138061,Amber Tier (Risk-Adjusted Conditional Approval)
24,108000,3.0,9050,5.42,0.08,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0.03777937916224192,Green Tier (Standard Approval)
32,12000,2.0,6200,6.17,0.52,9,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,1,0.973613008046581,Red Tier (Automatic Decline)
27,120000,2.0,17000,6.03,0.14,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0.03687558538016091,Green Tier (Standard Approval)
29,66000,4.0,3000,7.66,0.05,7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0.0764328973764995,Green Tier (Standard Approval)
33,55000,3.0,1775,7.49,0.03,7,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0.08329629364036319,Green Tier (Standard Approval)
31,60000,5.0,7200,6.03,0.12,8,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0.12120116875777455,Green Tier (Standard Approval)
28,125000,0.0,7500,7.49,0.06,7,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0.03139504584066298,Green Tier (Standard Approval)
25,9600,4.0,2100,15.99,0.22,2,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,1,0.9786405185550964,Red Tier (Automatic Decline)
38,39000,1.0,5000,17.74,0.13,17,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,1,0.9046593417238818,Red Tier (Automatic Decline)
32,86400,2.0,15000,6.03,0.17,7,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0,0.07807245787843917,Green Tier (Standard Approval)
30,77000,2.0,25000,12.18,0.32,10,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0,0.3092752508174209,Amber Tier (Risk-Adjusted Conditional Approval)
27,25200,4.0,3000,15.58,0.12,6,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,1,0.8873478644373395,Red Tier (Automatic Decline)
31,55000,9.0,8000,7.49,0.15,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.20594365709219953,Green Tier (Standard Approval)
28,120000,12.0,9600,8.0,0.08,7,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0,0.1432532110490934,Green Tier (Standard Approval)
30,70000,4.0,2500,10.36,0.04,7,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,0,0.10077341176750391,Green Tier (Standard Approval)
23,24000,0.0,6250,12.53,0.26,3,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,0,0.7247455209562941,Red Tier (Automatic Decline)
23,80004,0.0,2000,7.49,0.02,3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0,0.10617057607845305,Green Tier (Standard Approval)
29,71400,1.0,8000,8.49,0.1,10,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,0.1212204309752066,Green Tier (Standard Approval)
33,72000,6.0,4250,5.42,0.06,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0.03078581085125554,Green Tier (Standard Approval)
25,39000,2.0,8500,13.23,0.22,4,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,1,0.49013200159020703,Amber Tier (Risk-Adjusted Conditional Approval)
26,85000,4.0,6000,9.88,0.07,3,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0,0.07838154545765037,Green Tier (Standard Approval)
25,39000,9.0,4500,6.54,0.12,4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0.16540170641738125,Green Tier (Standard Approval)
26,50000,8.0,4200,12.99,0.08,4,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,0,0.042148242743438195,Green Tier (Standard Approval)
31,27600,1.0,3000,11.49,0.11,9,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,0,0.042210140445498784,Green Tier (Standard Approval)
21,35000,5.0,6500,13.43,0.19,4,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,0,0.07842048161901094,Green Tier (Standard Approval)
33,51500,2.0,15000,14.42,0.29,10,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,1,0.9577696608918467,Red Tier (Automatic Decline)
40,77000,9.0,12000,10.99,0.16,12,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0,0.1359431002495273,Green Tier (Standard Approval)
30,60000,0.0,8000,7.66,0.13,6,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,0,0.32647501973547605,Amber Tier (Risk-Adjusted Conditional Approval)
29,138000,0.0,25000,13.06,0.18,10,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0,0.06981079029240295,Green Tier (Standard Approval)
22,24000,1.0,15000,12.73,0.63,4,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,1,0.994948153813909,Red Tier (Automatic Decline)
30,36500,5.0,14125,8.9,0.39,7,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,1,0.7888343321354272,Red Tier (Automatic Decline)
